28,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
28 ,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,28 ,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite
CG,Casegoods,,,,,,,,,,,,UPH,Upholstery,,,,,,,,,,,,,Total,,,,,,,,,,,
,Start,Billable,Ecomm,IB,CG-LC,UPH-LC,OB Trans,End,Capacity ,% Utilized,Max Capacity,$ Utilized,,Start,Billable,Ecomm,IB,CG-LC,UPH-LC,OB Trans,End,Capacity ,% Utilized,Max Capacity,$ Utilized,,Start,Billable,Ecomm,IB,CG-LC,UPH-LC,OB Trans,End,Capacity ,% Utilized,Max Capacity,$ Utilized
2026-06-13 00:00:00,138691.67972582777,32591,,36482,0,,1588.7293314551957,140993.95039437257,210793,0.6688739682739587,210793,0.6688739682739587,,30154,16420,,18025,,0,0,31759,61358,0.5176016167410933,61358,0.5176016167410933,,168845.67972582777,49011,0,54507,0,0,1588.7293314551957,172752.95039437257,272151,0.6347687511505472,272151,0.6347687511505472
2026-06-20 00:00:00,140993.95039437257,29742,,35669,0,,1755.920167960944,145165.03022641162,210793,0.6886615315803258,210793,0.6886615315803258,,31759,11206,,10857,,0,0,31410,61358,0.5119136868867955,61358,0.5119136868867955,,172752.95039437257,40948,0,46526,0,0,1755.920167960944,176575.03022641162,272151,0.648812718771607,272151,0.648812718771607
2026-06-27 00:00:00,145165.03022641162,30301,,35576,0,,1832.3086844368013,148607.7215419748,210793,0.7049936266478242,210793,0.7049936266478242,,31410,12119,,13249,,0,1,32539,61358,0.5303138954985495,61358,0.5303138954985495,,176575.03022641162,42420,0,48825,0,0,1833.3086844368013,181146.7215419748,272151,0.6656110818698987,272151,0.6656110818698987
2026-07-04 00:00:00,148607.7215419748,37314,,36691,0,,3290.1676452410384,144694.55389673376,210793,0.6864295963183491,210793,0.6864295963183491,,32539,13517,,10524,,0,1,29545,61358,0.48151830242185206,61358,0.48151830242185206,,181146.7215419748,50831,0,47215,0,0,3291.1676452410384,174239.55389673376,272151,0.6402311727560573,272151,0.6402311727560573
2026-07-11 00:00:00,144694.55389673376,35209,,29022,0,,1083.324274506097,137424.22962222766,210793,0.6519392466648687,210793,0.6519392466648687,,29545,12750,,11403,,0,4,28194,61358,0.45949998370220674,61358,0.45949998370220674,,174239.55389673376,47959,0,40425,0,0,1087.324274506097,165618.22962222766,272151,0.6085527138324962,272151,0.6085527138324962
2026-07-18 00:00:00,137424.22962222766,30295,,31789,0,,2239.8546630270585,136678.3749592006,210793,0.6484009191918165,210793,0.6484009191918165,,28194,11900,,11575,,0,0,27869,61358,0.45420320088659993,61358,0.45420320088659993,,165618.22962222766,42195,0,43364,0,0,2239.8546630270585,164547.3749592006,272151,0.6046179325418631,272151,0.6046179325418631
2026-07-25 00:00:00,136678.3749592006,31541,,30569,0,,2032.4310049390183,133673.94395426157,210793,0.6341479268963465,210793,0.6341479268963465,,27869,10972,,10835,,0,0,27732,61358,0.4519704032074057,61358,0.4519704032074057,,164547.3749592006,42513,0,41404,0,0,2032.4310049390183,161405.94395426157,272151,0.5930749618934399,272151,0.5930749618934399
2026-08-01 00:00:00,133673.94395426157,34867,,41571,0,,1646.9319162901068,138731.01203797146,210793,0.6581386100960254,210793,0.6581386100960254,,27732,13324,,14047,,0,4,28451,61358,0.46368851657485577,61358,0.46368851657485577,,161405.94395426157,48191,0,55618,0,0,1650.9319162901068,167182.01203797146,272151,0.614298724009728,272151,0.614298724009728
2026-08-08 00:00:00,138731.01203797146,29946,,28943,0,,883.2139550979799,136844.7980828735,210793,0.6491904289178174,210793,0.6491904289178174,,28451,12149,,12138,,0,6,28434,61358,0.4634114540891163,61358,0.4634114540891163,,167182.01203797146,42095,0,41081,0,0,889.2139550979799,165278.7980828735,272151,0.607305496150569,272151,0.607305496150569
2026-08-15 00:00:00,136844.7980828735,30464,,32062,0,,1285.3748419721871,137157.4232409013,210793,0.6506735197131844,210793,0.6506735197131844,,28434,11966,,11702,,0,6,28164,61358,0.459011049903843,61358,0.459011049903843,,165278.7980828735,42430,0,43764,0,0,1291.3748419721871,165321.4232409013,272151,0.6074621193414733,272151,0.6074621193414733
2026-08-22 00:00:00,137157.4232409013,29891,,29079,0,,1871.4153880697552,134474.00785283154,210793,0.6379434224705353,210793,0.6379434224705353,,28164,11854,,11622,,0,16,27916,61358,0.4549691971707031,61358,0.4549691971707031,,165321.4232409013,41745,0,40701,0,0,1887.4153880697552,162390.00785283154,272151,0.5966908365313063,272151,0.5966908365313063
2026-08-29 00:00:00,134474.00785283154,30681,,21049,0,,1193.110016010646,123648.89783682089,210793,0.5865892028521862,210793,0.5865892028521862,,27916,12046,,11007,,0,12,26865,61358,0.43784021643469473,61358,0.43784021643469473,,162390.00785283154,42727,0,32056,0,0,1205.110016010646,150513.8978368209,272151,0.553052892830895,272151,0.553052892830895
2026-09-05 00:00:00,123648.89783682089,33128,,27784,0,,1324.2521043771044,116980.6457324438,210793,0.5549550778841982,210793,0.5549550778841982,,26865,11888,,11302,,0,13,26266,61358,0.4280778382606995,61358,0.4280778382606995,,150513.8978368209,45016,0,39086,0,0,1337.2521043771044,143246.64573244378,272151,0.5263498783118334,272151,0.5263498783118334
